device_id,anomaly_score,mfa,vpn,firewall
EdgeCam_1,0.082,1,0,0
EdgeCam_3,0.146,1,0,0
EdgeCam_1,0.768,1,1,1
EdgeCam_2,0.941,1,0,1
EdgeCam_4,0.528,0,1,1
EdgeCam_4,0.547,0,0,0
EdgeCam_4,0.843,0,1,0
EdgeCam_5,0.16,1,0,0
EdgeCam_3,0.05,1,1,1
EdgeCam_2,0.138,1,0,1
EdgeCam_5,0.552,1,1,1
EdgeCam_5,0.166,1,1,0
EdgeCam_3,0.976,1,1,0
EdgeCam_2,0.208,1,1,0
EdgeCam_3,0.96,1,0,0
EdgeCam_4,0.613,0,1,1
EdgeCam_5,0.681,0,1,0
EdgeCam_3,0.68,0,1,1
EdgeCam_4,0.865,1,1,0
EdgeCam_4,0.886,1,0,0
EdgeCam_3,0.982,0,1,1
EdgeCam_2,0.426,1,0,0
EdgeCam_4,0.284,0,1,0
EdgeCam_4,0.707,1,0,1
EdgeCam_5,0.834,1,0,1
EdgeCam_3,0.66,1,1,1
EdgeCam_3,0.971,1,1,0
EdgeCam_4,0.139,0,0,1
EdgeCam_4,0.906,0,0,1
EdgeCam_5,0.721,0,0,0
EdgeCam_3,0.606,1,0,1
EdgeCam_1,0.978,1,1,1
EdgeCam_5,0.986,0,1,0
EdgeCam_1,0.549,1,0,1
EdgeCam_1,0.788,0,0,1
EdgeCam_2,0.675,0,0,1
EdgeCam_1,0.869,1,0,1
EdgeCam_4,0.674,0,0,0
EdgeCam_4,0.522,0,0,0
EdgeCam_4,0.947,1,1,0
EdgeCam_1,0.57,0,0,0
EdgeCam_1,0.426,1,1,0
EdgeCam_4,0.291,1,0,1
EdgeCam_2,0.02,0,0,1
EdgeCam_3,0.845,0,1,0
EdgeCam_5,0.881,0,0,1
EdgeCam_2,0.964,1,0,1
EdgeCam_1,0.284,0,1,0
EdgeCam_3,0.101,1,1,0
EdgeCam_3,0.969,1,0,0
EdgeCam_2,0.165,0,1,1
EdgeCam_4,0.306,0,0,1
EdgeCam_5,0.337,0,1,1
EdgeCam_3,0.938,0,1,1
EdgeCam_3,0.802,0,0,0
EdgeCam_3,0.849,0,0,0
EdgeCam_1,0.233,1,1,0
EdgeCam_5,0.21,0,0,0
EdgeCam_3,0.198,0,0,1
EdgeCam_5,0.005,0,0,1
EdgeCam_4,0.434,1,1,0
EdgeCam_3,0.067,0,1,0
EdgeCam_5,0.804,0,1,0
EdgeCam_5,0.615,0,0,1
EdgeCam_5,0.175,1,0,0
EdgeCam_4,0.695,1,0,1
EdgeCam_1,0.076,1,0,1
EdgeCam_4,0.084,0,1,1
EdgeCam_5,0.981,0,0,1
EdgeCam_2,0.19,1,1,0
EdgeCam_5,0.251,0,1,0
EdgeCam_1,0.377,0,1,1
EdgeCam_2,0.664,1,1,0
EdgeCam_5,0.407,0,0,0
EdgeCam_5,0.569,0,1,1
EdgeCam_5,0.419,0,1,0
EdgeCam_5,0.066,1,1,1
EdgeCam_1,0.278,1,1,1
EdgeCam_3,0.318,0,0,1
EdgeCam_3,0.83,1,1,1
EdgeCam_3,0.099,1,1,1
EdgeCam_1,0.643,1,0,1
EdgeCam_5,0.976,0,0,0
EdgeCam_5,0.943,1,1,1
EdgeCam_3,0.966,0,0,1
EdgeCam_4,0.438,1,0,0
EdgeCam_1,0.524,1,0,1
EdgeCam_4,0.177,1,1,1
EdgeCam_2,0.643,0,0,1
EdgeCam_4,0.651,0,0,0
EdgeCam_1,0.551,0,1,1
EdgeCam_5,0.87,1,1,1
EdgeCam_4,0.102,1,1,1
EdgeCam_2,0.215,1,0,0
EdgeCam_1,0.857,1,0,0
EdgeCam_2,0.719,0,1,1
EdgeCam_1,0.741,1,1,1
EdgeCam_4,0.955,1,1,1
EdgeCam_3,0.69,1,1,0
EdgeCam_2,0.079,0,1,0
EdgeCam_5,0.835,1,0,0
EdgeCam_4,0.507,1,0,0
EdgeCam_1,0.42,0,0,0
EdgeCam_4,0.37,1,1,1
EdgeCam_3,0.651,1,1,1
EdgeCam_3,0.526,0,0,0
EdgeCam_1,0.349,1,0,1
EdgeCam_1,0.741,0,1,1
EdgeCam_2,0.767,0,0,0
EdgeCam_2,0.394,0,1,1
EdgeCam_5,0.448,1,1,0
EdgeCam_2,0.143,0,0,0
EdgeCam_4,0.81,1,1,1
EdgeCam_3,0.187,0,1,0
EdgeCam_4,0.754,0,0,0
EdgeCam_3,0.093,1,0,1
EdgeCam_3,0.387,0,0,0
EdgeCam_1,0.559,0,0,1
EdgeCam_1,0.549,1,1,0
EdgeCam_3,0.948,0,0,1
EdgeCam_1,0.388,0,0,0
EdgeCam_5,0.867,0,0,1
EdgeCam_5,0.408,0,0,1
EdgeCam_2,0.12,0,0,1
EdgeCam_4,0.919,1,1,1
EdgeCam_4,0.555,1,0,0
EdgeCam_4,0.342,1,0,0
EdgeCam_2,0.675,1,1,0
EdgeCam_2,0.632,0,1,1
EdgeCam_2,0.194,0,0,0
EdgeCam_3,0.773,1,0,1
EdgeCam_2,0.158,0,1,1
EdgeCam_3,0.592,1,1,0
EdgeCam_5,0.563,1,0,0
EdgeCam_4,0.46,0,1,1
EdgeCam_4,0.992,1,1,1
EdgeCam_5,0.912,1,1,1
EdgeCam_1,0.139,0,0,1
EdgeCam_3,0.685,0,0,0
EdgeCam_1,0.718,0,1,1
EdgeCam_2,0.22,1,1,0
EdgeCam_1,0.546,1,0,0
EdgeCam_2,0.677,0,0,1
EdgeCam_5,0.644,1,1,0
EdgeCam_4,0.117,1,0,0
EdgeCam_2,0.239,1,0,1
EdgeCam_5,0.634,1,0,1
EdgeCam_4,0.65,0,0,1
EdgeCam_2,0.8,1,1,0
EdgeCam_5,0.948,0,0,1
EdgeCam_4,0.592,1,1,1
EdgeCam_5,0.539,0,1,1
EdgeCam_3,0.883,0,1,0
EdgeCam_2,0.024,0,0,0
EdgeCam_2,0.882,0,0,1
EdgeCam_3,0.053,1,0,1
EdgeCam_2,0.344,1,1,0
EdgeCam_5,0.418,1,0,0
EdgeCam_1,0.538,1,1,0
EdgeCam_1,0.823,1,1,1
EdgeCam_1,0.184,1,1,0
EdgeCam_1,0.262,1,1,1
EdgeCam_4,0.516,0,0,0
EdgeCam_1,0.196,1,0,1
EdgeCam_1,0.583,0,1,1
EdgeCam_3,0.807,1,1,1
EdgeCam_5,0.228,0,1,0
EdgeCam_4,0.883,1,0,0
EdgeCam_3,0.46,1,1,1
EdgeCam_3,0.613,1,1,1
EdgeCam_2,0.82,1,0,1
EdgeCam_5,0.199,0,0,0
EdgeCam_4,0.49,0,1,1
EdgeCam_5,0.279,1,1,0
EdgeCam_4,0.039,1,0,1
EdgeCam_4,0.414,0,1,1
EdgeCam_3,0.181,0,1,0
EdgeCam_2,0.772,1,0,0
EdgeCam_4,0.521,1,0,0
EdgeCam_4,0.056,1,0,1
EdgeCam_1,0.155,1,0,1
EdgeCam_4,0.337,0,0,1
EdgeCam_2,0.172,1,0,0
EdgeCam_1,0.191,0,0,1
EdgeCam_3,0.396,0,0,1
EdgeCam_5,0.482,1,0,0
EdgeCam_1,0.83,1,0,1
EdgeCam_1,0.789,0,0,0
EdgeCam_5,0.207,0,0,0
EdgeCam_5,0.401,1,1,1
EdgeCam_2,0.123,0,0,1
EdgeCam_5,0.698,1,1,1
EdgeCam_1,0.856,1,1,1
EdgeCam_5,0.438,1,0,0
EdgeCam_3,0.54,1,0,1
EdgeCam_3,0.805,0,1,0
EdgeCam_5,0.573,0,0,1
EdgeCam_5,0.843,1,0,1
EdgeCam_1,0.692,1,0,1
EdgeCam_4,0.235,0,0,0
EdgeCam_3,0.732,1,1,0
EdgeCam_4,0.514,1,0,1
EdgeCam_1,0.153,0,1,0
EdgeCam_2,0.777,0,0,0
EdgeCam_3,0.892,1,1,0
EdgeCam_4,0.04,1,1,0
EdgeCam_1,0.49,1,0,0
EdgeCam_5,0.52,1,1,1
EdgeCam_5,0.197,0,1,0
EdgeCam_5,0.135,0,0,0
EdgeCam_4,0.085,1,1,1
EdgeCam_4,0.385,1,1,1
EdgeCam_4,0.314,1,0,0
EdgeCam_2,0.651,0,0,0
EdgeCam_4,0.869,0,0,0
EdgeCam_3,0.516,0,1,0
EdgeCam_5,0.067,1,1,1
EdgeCam_5,0.741,1,0,0
EdgeCam_2,0.843,1,1,1
EdgeCam_1,0.589,1,1,0
EdgeCam_5,0.548,0,1,1
EdgeCam_3,0.422,1,1,1
EdgeCam_2,0.73,1,0,0
EdgeCam_4,0.019,0,1,0
EdgeCam_3,0.615,0,0,0
EdgeCam_2,0.213,0,0,1
EdgeCam_1,0.289,0,0,0
EdgeCam_5,0.253,1,1,0
EdgeCam_1,0.609,1,0,0
EdgeCam_1,0.277,1,0,1
EdgeCam_1,0.176,1,1,1
EdgeCam_2,0.512,1,1,0
EdgeCam_3,0.72,1,0,0
EdgeCam_4,0.481,1,1,1
EdgeCam_5,0.929,0,1,0
EdgeCam_1,0.62,0,0,0
EdgeCam_1,0.714,1,1,1
EdgeCam_1,0.542,0,0,0
EdgeCam_2,0.414,1,0,0
EdgeCam_5,0.431,1,1,1
EdgeCam_2,0.331,1,1,1
EdgeCam_3,0.731,0,1,0
EdgeCam_4,0.945,0,0,0
EdgeCam_2,0.417,1,1,1
EdgeCam_1,0.96,1,0,1
EdgeCam_5,0.084,0,0,1
EdgeCam_5,0.482,0,1,1
EdgeCam_4,0.805,0,0,0
EdgeCam_1,0.842,1,1,0
EdgeCam_1,0.551,1,0,1
EdgeCam_1,0.462,0,1,1
EdgeCam_2,0.306,0,1,0
EdgeCam_4,0.971,1,1,0
EdgeCam_3,0.873,1,1,0
EdgeCam_4,0.501,1,1,1
EdgeCam_2,0.323,1,1,0
EdgeCam_1,0.61,1,0,1
EdgeCam_4,0.592,1,1,0
EdgeCam_5,0.773,1,0,0
EdgeCam_1,0.304,0,1,1
EdgeCam_5,0.587,1,1,1
EdgeCam_1,0.082,0,0,1
EdgeCam_4,0.931,0,1,1
EdgeCam_4,0.089,0,1,0
EdgeCam_3,0.099,1,0,0
EdgeCam_2,0.548,1,0,0
EdgeCam_5,0.244,1,1,1
EdgeCam_5,0.659,1,0,0
EdgeCam_3,0.666,0,1,1
EdgeCam_2,0.448,1,1,1
EdgeCam_4,0.677,1,1,1
EdgeCam_4,0.501,1,1,1
EdgeCam_5,0.42,1,0,1
EdgeCam_4,0.199,0,1,1
EdgeCam_3,0.313,1,1,0
EdgeCam_2,0.766,0,1,0
EdgeCam_1,0.137,1,1,1
EdgeCam_3,0.736,1,0,0
EdgeCam_4,0.697,1,0,1
EdgeCam_2,0.951,0,0,0
EdgeCam_1,0.496,0,0,1
EdgeCam_5,0.475,1,1,1
EdgeCam_2,0.58,0,1,0
EdgeCam_3,0.643,0,0,0
EdgeCam_4,0.799,1,0,1
EdgeCam_4,0.52,1,1,0
EdgeCam_1,0.702,1,0,1
EdgeCam_5,0.4,1,1,1
EdgeCam_2,0.177,0,0,0
EdgeCam_1,0.741,0,0,1
EdgeCam_4,0.656,0,0,0
EdgeCam_1,0.765,0,1,0
EdgeCam_5,0.432,1,0,0
EdgeCam_2,0.93,0,0,0
EdgeCam_5,0.713,1,1,1
EdgeCam_1,0.521,0,0,1
EdgeCam_3,0.944,1,1,0
EdgeCam_2,0.761,0,1,1
EdgeCam_1,0.396,1,1,1
EdgeCam_2,0.439,0,0,0
EdgeCam_5,0.166,1,0,0
EdgeCam_1,0.831,1,1,1
EdgeCam_5,0.024,0,1,1
EdgeCam_4,0.536,0,0,0
EdgeCam_2,0.772,1,1,0
EdgeCam_3,0.775,1,0,1
EdgeCam_1,0.357,0,1,1
EdgeCam_2,0.469,0,1,0
EdgeCam_4,0.893,1,1,1
EdgeCam_2,0.143,1,1,1
EdgeCam_1,0.996,1,1,1
EdgeCam_4,0.192,0,1,1
EdgeCam_4,0.258,1,1,1
EdgeCam_2,0.258,1,0,0
EdgeCam_1,0.233,0,1,1
EdgeCam_2,0.678,1,0,0
EdgeCam_5,0.546,1,0,0
EdgeCam_2,0.546,1,1,0
EdgeCam_4,0.25,1,0,1
EdgeCam_3,0.894,0,0,0
EdgeCam_4,0.236,1,1,1
EdgeCam_1,0.454,0,1,0
EdgeCam_3,0.314,0,1,0
EdgeCam_5,0.796,1,0,1
EdgeCam_4,0.523,0,0,1
EdgeCam_5,0.361,1,1,1
EdgeCam_2,0.09,0,1,0
EdgeCam_4,0.391,0,0,1
EdgeCam_5,0.54,0,1,0
EdgeCam_2,0.577,1,1,0
EdgeCam_2,0.457,0,1,0
EdgeCam_3,0.156,0,0,0
EdgeCam_3,0.424,0,1,1
EdgeCam_5,0.69,0,1,1
EdgeCam_2,0.01,0,0,1
EdgeCam_4,0.756,1,0,1
EdgeCam_3,0.91,0,1,1
EdgeCam_2,0.234,0,1,1
EdgeCam_5,0.802,1,1,0
EdgeCam_1,0.598,0,1,0
EdgeCam_4,0.379,1,0,1
EdgeCam_5,0.094,0,0,1
EdgeCam_5,0.235,0,0,1
EdgeCam_3,0.075,1,0,0
EdgeCam_1,0.548,0,0,0
EdgeCam_3,0.392,0,1,0
EdgeCam_1,0.179,1,0,1
EdgeCam_1,0.132,0,1,0
EdgeCam_2,0.467,1,1,1
EdgeCam_1,0.85,1,1,1
EdgeCam_4,0.718,1,1,0
EdgeCam_4,0.092,1,0,0
EdgeCam_4,0.558,1,1,0
EdgeCam_1,0.18,1,0,0
EdgeCam_2,0.087,1,1,0
EdgeCam_5,0.156,0,0,0
EdgeCam_1,0.232,0,0,1
EdgeCam_5,0.312,1,0,1
EdgeCam_5,0.994,0,0,0
EdgeCam_5,0.754,0,0,1
EdgeCam_1,0.937,1,0,1
EdgeCam_2,0.451,0,0,0
EdgeCam_4,0.255,0,1,1
EdgeCam_5,0.462,1,0,0
EdgeCam_5,0.613,0,1,0
EdgeCam_3,0.051,1,1,1
EdgeCam_1,0.616,1,0,0
EdgeCam_4,0.368,1,1,0
EdgeCam_4,0.848,1,0,0
EdgeCam_5,0.881,1,1,1
EdgeCam_1,0.545,1,0,0
EdgeCam_5,0.962,1,1,0
EdgeCam_4,0.956,1,0,0
EdgeCam_5,0.596,1,1,0
EdgeCam_2,0.801,1,0,0
EdgeCam_2,0.423,1,1,0
EdgeCam_2,0.554,0,0,1
EdgeCam_5,0.866,1,0,0
EdgeCam_5,0.076,1,0,0
EdgeCam_5,0.635,0,0,0
EdgeCam_3,0.874,0,0,0
EdgeCam_5,0.503,0,1,1
EdgeCam_4,0.673,0,1,1
EdgeCam_5,0.462,1,0,0
EdgeCam_1,0.683,0,0,0
EdgeCam_4,0.337,0,0,0
EdgeCam_5,0.377,0,1,1
EdgeCam_1,0.434,0,1,1
EdgeCam_2,0.871,0,0,0
EdgeCam_3,0.004,1,1,1
EdgeCam_5,0.098,1,0,0
EdgeCam_1,0.037,0,0,0
EdgeCam_1,0.944,0,1,0
EdgeCam_3,0.166,0,1,0
EdgeCam_3,0.868,1,1,1
EdgeCam_5,0.998,1,1,1
EdgeCam_3,0.344,0,1,1
EdgeCam_2,0.353,1,1,1
EdgeCam_4,0.67,1,1,1
EdgeCam_5,0.381,0,0,1
EdgeCam_4,0.394,1,1,1
EdgeCam_5,0.701,1,1,1
EdgeCam_2,0.986,0,1,1
EdgeCam_4,0.636,1,0,0
EdgeCam_3,0.531,0,0,0
EdgeCam_2,0.674,0,0,1
EdgeCam_2,0.374,0,0,0
EdgeCam_3,0.862,1,0,0
EdgeCam_5,0.333,0,1,1
EdgeCam_1,0.785,1,0,1
EdgeCam_3,0.091,1,0,0
EdgeCam_1,0.295,1,0,1
EdgeCam_1,0.882,0,1,1
EdgeCam_5,0.241,1,1,1
EdgeCam_4,0.057,1,0,1
EdgeCam_1,0.937,0,0,1
EdgeCam_2,0.326,1,1,0
EdgeCam_2,0.257,0,1,1
EdgeCam_4,0.021,0,1,1
EdgeCam_1,0.075,1,0,1
EdgeCam_5,0.806,1,0,0
EdgeCam_1,0.939,0,1,1
EdgeCam_5,0.717,0,0,0
EdgeCam_5,0.961,0,0,0
EdgeCam_3,0.761,0,1,0
EdgeCam_4,0.255,0,1,0
EdgeCam_1,0.033,0,0,1
EdgeCam_5,0.166,0,1,0
EdgeCam_4,0.042,0,0,0
EdgeCam_1,0.561,1,0,0
EdgeCam_2,0.232,0,0,0
EdgeCam_2,0.041,0,0,0
EdgeCam_2,0.746,1,0,1
EdgeCam_1,0.928,1,0,1
EdgeCam_3,0.543,0,1,0
EdgeCam_3,0.942,1,1,0
EdgeCam_2,0.041,0,1,0
EdgeCam_5,0.237,1,1,0
EdgeCam_4,0.984,0,0,1
EdgeCam_5,0.091,1,1,1
EdgeCam_1,0.88,1,0,0
EdgeCam_4,0.198,1,0,1
EdgeCam_5,0.542,0,1,1
EdgeCam_4,0.338,0,0,0
EdgeCam_4,0.358,1,0,1
EdgeCam_5,0.455,0,1,1
EdgeCam_4,0.27,0,0,1
EdgeCam_1,0.216,1,0,1
EdgeCam_5,0.616,0,1,1
EdgeCam_5,0.11,1,1,1
EdgeCam_3,0.939,0,1,0
EdgeCam_1,0.295,1,1,0
EdgeCam_2,0.048,0,1,1
EdgeCam_1,0.526,1,0,0
EdgeCam_2,0.647,0,0,1
EdgeCam_1,0.459,1,0,1
EdgeCam_3,0.312,1,1,0
EdgeCam_3,0.313,1,1,0
EdgeCam_2,0.039,1,0,0
EdgeCam_3,0.471,0,0,0
EdgeCam_2,0.227,0,0,0
EdgeCam_5,0.144,1,1,1
EdgeCam_4,0.844,1,1,1
EdgeCam_4,0.929,1,1,1
EdgeCam_4,0.241,1,0,0
EdgeCam_1,0.925,1,1,1
EdgeCam_5,0.073,1,1,1
EdgeCam_4,0.264,0,0,1
EdgeCam_3,0.48,1,0,0
EdgeCam_5,0.707,0,1,1
EdgeCam_1,0.762,1,1,0
EdgeCam_1,0.063,0,1,0
EdgeCam_5,0.878,0,1,0
EdgeCam_4,0.388,0,1,0
EdgeCam_5,0.753,0,0,1
EdgeCam_2,0.703,1,1,0
EdgeCam_3,0.729,1,1,0
EdgeCam_1,0.149,1,0,0
EdgeCam_3,0.918,0,0,1
EdgeCam_2,0.522,0,1,1
EdgeCam_3,0.437,0,0,1
EdgeCam_2,0.178,1,1,1
EdgeCam_2,0.531,1,0,0
EdgeCam_5,0.613,1,1,0
EdgeCam_1,0.27,0,1,0
EdgeCam_5,0.55,0,1,1
EdgeCam_2,0.665,1,1,1
EdgeCam_1,0.13,0,1,0
EdgeCam_5,0.16,0,0,0
EdgeCam_5,0.742,0,1,0
EdgeCam_5,0.414,0,1,1
EdgeCam_5,0.987,1,1,0
EdgeCam_4,0.687,0,1,1
EdgeCam_2,0.349,1,1,1
EdgeCam_2,0.36,0,1,1
EdgeCam_1,0.271,0,1,0
EdgeCam_2,0.236,1,0,1
EdgeCam_2,0.154,1,1,1
EdgeCam_3,0.146,1,1,0
EdgeCam_1,0.359,0,0,1
EdgeCam_5,0.206,0,1,1
EdgeCam_4,0.478,0,1,1
EdgeCam_3,0.983,1,0,0
EdgeCam_5,0.857,1,0,1
EdgeCam_3,0.943,0,1,1
EdgeCam_2,0.386,0,1,0
EdgeCam_3,0.815,0,1,0
EdgeCam_4,0.707,1,0,0
EdgeCam_5,0.514,0,1,1
EdgeCam_4,0.463,0,1,1
EdgeCam_2,0.129,0,1,0
EdgeCam_3,0.364,0,0,0
EdgeCam_5,0.131,1,1,1
EdgeCam_1,0.997,0,1,1
EdgeCam_3,0.451,1,1,1
EdgeCam_5,0.433,0,0,1
EdgeCam_2,0.351,0,0,1
EdgeCam_4,0.984,0,0,1
EdgeCam_1,0.213,1,0,1
EdgeCam_5,0.112,1,0,0
EdgeCam_2,0.412,0,1,0
EdgeCam_3,0.884,0,1,0
EdgeCam_4,0.827,0,1,0
EdgeCam_5,0.072,0,0,0
EdgeCam_2,0.456,1,0,1
EdgeCam_4,0.237,1,0,0
EdgeCam_4,0.518,0,0,0
EdgeCam_1,0.584,1,0,1
EdgeCam_1,0.575,1,1,1
EdgeCam_1,0.207,0,0,1
EdgeCam_1,0.592,1,0,0
EdgeCam_4,0.947,1,0,1
EdgeCam_1,0.337,1,1,0
EdgeCam_3,0.064,0,0,1
EdgeCam_1,0.93,1,0,1
EdgeCam_1,0.698,0,0,0
EdgeCam_1,0.384,0,1,0
EdgeCam_5,0.764,1,1,1
EdgeCam_2,0.292,1,0,0
EdgeCam_4,0.29,1,0,0
EdgeCam_3,0.094,0,0,1
EdgeCam_4,0.453,1,0,1
EdgeCam_1,0.791,1,0,0
EdgeCam_2,0.306,0,1,1
EdgeCam_5,0.57,0,1,0
EdgeCam_1,0.706,1,1,1
EdgeCam_2,0.624,1,1,0
EdgeCam_4,0.101,1,0,0
EdgeCam_2,0.046,0,0,1
EdgeCam_5,0.855,0,1,0
EdgeCam_4,0.083,1,1,0
EdgeCam_1,0.088,0,0,0
EdgeCam_1,0.296,0,1,1
EdgeCam_2,0.175,0,1,1
EdgeCam_5,0.622,1,1,0
EdgeCam_3,0.106,0,0,1
EdgeCam_5,0.895,1,1,1
EdgeCam_4,0.687,0,0,0
EdgeCam_4,0.901,0,1,0
EdgeCam_2,0.477,1,0,0
EdgeCam_1,0.899,0,1,1
EdgeCam_5,0.264,0,0,1
EdgeCam_4,0.838,0,0,1
EdgeCam_3,0.498,0,0,1
EdgeCam_2,0.677,0,1,1
EdgeCam_2,0.989,1,1,1
EdgeCam_4,0.529,1,1,0
EdgeCam_2,0.538,1,1,1
EdgeCam_4,0.858,0,0,0
EdgeCam_1,0.401,0,0,1
EdgeCam_4,0.755,0,0,1
EdgeCam_4,0.818,1,0,1
EdgeCam_1,0.293,0,1,0
EdgeCam_4,0.292,0,1,1
EdgeCam_1,0.638,1,0,1
EdgeCam_1,0.401,0,0,0
EdgeCam_2,0.326,1,0,0
EdgeCam_2,0.803,1,1,0
EdgeCam_3,0.24,0,1,0
EdgeCam_2,0.461,0,0,0
EdgeCam_5,0.508,1,1,0
EdgeCam_2,0.865,1,1,0
EdgeCam_5,0.516,1,0,1
EdgeCam_1,0.282,0,1,1
EdgeCam_2,0.564,0,1,0
EdgeCam_2,0.972,0,1,1
EdgeCam_5,0.507,1,0,0
EdgeCam_1,0.567,1,0,1
EdgeCam_5,0.766,0,0,0
EdgeCam_1,0.87,0,1,0
EdgeCam_4,0.285,1,0,0
EdgeCam_4,0.02,1,0,1
EdgeCam_5,0.473,0,1,1
EdgeCam_4,0.331,1,1,0
EdgeCam_4,0.894,1,0,1
EdgeCam_3,0.188,0,0,1
EdgeCam_1,0.221,0,1,1
EdgeCam_1,0.563,1,1,0
EdgeCam_5,0.949,0,0,0
EdgeCam_4,0.648,1,0,1
EdgeCam_3,0.575,1,0,1
EdgeCam_1,0.215,0,1,1
EdgeCam_2,0.688,0,1,1
EdgeCam_4,0.492,1,0,1
EdgeCam_3,0.435,0,0,0
EdgeCam_5,0.019,0,0,1
EdgeCam_5,0.648,0,1,1
EdgeCam_2,0.702,1,0,1
EdgeCam_5,0.683,0,0,1
EdgeCam_2,0.024,1,1,0
EdgeCam_5,0.502,1,0,1
EdgeCam_2,0.375,1,1,0
EdgeCam_5,0.236,0,0,0
EdgeCam_1,0.482,0,1,0
EdgeCam_2,0.358,1,0,1
EdgeCam_4,0.053,1,0,0
EdgeCam_5,0.379,1,0,1
EdgeCam_1,0.026,0,1,1
EdgeCam_5,0.073,0,1,1
EdgeCam_2,0.178,0,1,0
EdgeCam_2,0.496,1,0,1
EdgeCam_3,0.182,1,1,1
EdgeCam_4,0.271,1,1,1
EdgeCam_3,0.167,0,0,1
EdgeCam_1,0.841,1,0,0
EdgeCam_5,0.247,1,0,1
EdgeCam_4,0.058,0,1,1
EdgeCam_3,0.696,1,0,0
EdgeCam_5,0.648,0,0,1
EdgeCam_2,0.593,0,0,1
EdgeCam_4,0.745,0,1,1
EdgeCam_5,0.183,1,1,0
EdgeCam_2,0.264,1,0,1
EdgeCam_1,0.189,1,0,1
EdgeCam_2,0.774,0,0,0
EdgeCam_2,0.473,1,1,0
EdgeCam_2,0.995,1,0,1
EdgeCam_1,0.631,1,1,1
EdgeCam_5,0.662,0,0,1
EdgeCam_1,0.788,0,0,0
EdgeCam_5,0.396,0,0,1
EdgeCam_3,0.667,0,1,1
EdgeCam_4,0.323,1,1,1
EdgeCam_4,0.869,0,1,1
EdgeCam_5,0.451,0,0,0
EdgeCam_5,0.812,0,0,0
EdgeCam_5,0.548,1,1,1
EdgeCam_5,0.806,1,1,0
EdgeCam_5,0.363,0,1,0
EdgeCam_1,0.042,1,1,1
EdgeCam_5,0.944,0,0,1
EdgeCam_4,0.448,0,1,0
EdgeCam_2,0.793,1,0,1
EdgeCam_1,0.325,0,0,0
EdgeCam_1,0.869,1,1,0
EdgeCam_2,0.943,1,0,1
EdgeCam_2,0.64,1,0,0
EdgeCam_5,0.067,1,1,0
EdgeCam_5,0.372,0,1,0
EdgeCam_5,0.619,1,0,1
EdgeCam_3,0.13,0,1,0
EdgeCam_5,0.369,0,1,1
EdgeCam_1,0.89,1,1,0
EdgeCam_4,0.798,1,1,1
EdgeCam_2,0.813,0,1,0
EdgeCam_5,0.593,1,1,0
EdgeCam_4,0.055,1,1,1
EdgeCam_1,0.369,1,1,1
EdgeCam_4,0.59,0,0,0
EdgeCam_5,0.521,0,0,0
EdgeCam_5,0.584,1,1,0
EdgeCam_3,0.864,0,1,0
EdgeCam_3,0.423,1,1,0
EdgeCam_5,0.893,0,0,1
EdgeCam_2,0.24,1,0,0
EdgeCam_4,0.393,1,0,1
EdgeCam_1,0.339,1,0,1
EdgeCam_5,0.482,1,0,1
EdgeCam_2,0.623,1,1,0
EdgeCam_4,0.14,1,0,0
EdgeCam_1,0.444,0,0,0
EdgeCam_2,0.091,0,0,1
EdgeCam_5,0.222,1,0,1
EdgeCam_5,0.261,0,0,1
EdgeCam_3,0.793,1,0,0
EdgeCam_2,0.986,0,1,0
EdgeCam_4,0.394,1,0,0
EdgeCam_4,0.251,1,0,1
EdgeCam_4,0.147,0,1,1
EdgeCam_3,0.227,1,0,0
EdgeCam_3,0.928,1,0,0
EdgeCam_5,0.075,1,1,1
EdgeCam_1,0.406,1,1,0
EdgeCam_1,0.027,1,0,0
EdgeCam_2,0.933,1,0,0
EdgeCam_1,0.943,1,1,1
EdgeCam_4,0.422,0,1,0
EdgeCam_3,0.332,0,1,1
EdgeCam_1,0.764,1,1,0
EdgeCam_4,0.071,0,1,1
EdgeCam_1,0.848,0,1,0
EdgeCam_4,0.714,1,1,1
EdgeCam_2,0.635,1,1,1
EdgeCam_5,0.44,0,1,1
EdgeCam_2,0.101,1,0,0
EdgeCam_5,0.806,1,0,0
EdgeCam_1,0.309,1,0,0
EdgeCam_2,0.991,0,0,0
EdgeCam_3,0.55,1,1,0
EdgeCam_1,0.771,1,0,1
EdgeCam_1,0.817,1,1,0
EdgeCam_4,0.392,0,0,1
EdgeCam_1,0.609,1,0,0
EdgeCam_2,0.923,0,1,0
EdgeCam_3,0.066,0,1,0
EdgeCam_4,0.009,1,0,1
EdgeCam_2,0.287,0,1,0
EdgeCam_3,0.709,0,1,1
EdgeCam_2,0.203,1,0,1
EdgeCam_2,0.899,1,0,0
EdgeCam_5,0.318,1,1,1
EdgeCam_4,0.785,0,1,0
EdgeCam_5,0.064,1,0,0
EdgeCam_4,0.241,0,1,0
EdgeCam_1,0.342,1,1,0
EdgeCam_5,0.742,1,1,1
EdgeCam_1,0.371,1,0,1
EdgeCam_3,0.037,0,1,1
EdgeCam_3,0.228,0,1,0
EdgeCam_3,0.803,0,1,1
EdgeCam_3,0.454,1,0,1
EdgeCam_2,0.936,1,0,1
EdgeCam_2,0.249,1,0,1
EdgeCam_4,0.043,1,0,1
EdgeCam_4,0.944,1,1,0
